model_id,architecture_id,target,policy,alpha,nominal_coverage,empirical_coverage,coverage_gap,coverage_ci_low,coverage_ci_high,mean_interval_width_sec,median_interval_width_sec,interval_width_over_2mae,calibration_n,qhat_method
Lin14_6a50ebf0,Lin14,lt1,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1139.4026316486395,1147.9268444856598,2.155103007500037,17,jackknife_plus
Lin14_6a50ebf0,Lin14,lt1,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,917.0467185493342,1001.3506992319071,1.7345318382353498,17,jackknife_plus
Lin14_6a50ebf0,Lin14,lt1,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1006.9472149722408,1047.432021975073,1.9045725462653256,17,jackknife_plus
Lin14_6a50ebf0,Lin14,lt1,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,652.4833679329784,659.3268893645061,1.2341281558578483,17,jackknife_plus
Lin14_6a50ebf0,Lin14,lt1,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1011.0771147557602,1034.8113919846273,1.9123839723555554,17,jackknife_plus
Lin14_6a50ebf0,Lin14,lt1,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6097222222222224,0.9444444444444444,740.0766294873051,741.5284344595192,1.3998048851974372,17,jackknife_plus
Lin14_722c1fc4,Lin14,lt2,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,844.1785504437311,868.2998992355942,2.5731896818518663,17,jackknife_plus
Lin14_722c1fc4,Lin14,lt2,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,571.4356938113415,618.7657452055471,1.7418263356541148,17,jackknife_plus
Lin14_722c1fc4,Lin14,lt2,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,630.2741356656443,643.4448665248119,1.9211752084679885,17,jackknife_plus
Lin14_722c1fc4,Lin14,lt2,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,456.71598207239845,490.47230510493955,1.3921425177029205,17,jackknife_plus
