model_id,architecture_id,family,target,feature_set,with_abs,phase_split,subject_id,feature_name,modality,mean_abs_shap,mean_shap,mean_feature_value,mean_prediction,mean_base_value,n_windows,abs_shap_share,feature_rank_within_subject
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,smo2_rel_drop_pct,NIRS,121.22876458938471,109.54446106137078,26.24854108254329,-254.9319346522392,-76.69435369609235,265,0.036203557937281514,8
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,hrv_sdnn_ms,HRV,5.302865300828901,-2.63722311980875,,-254.9319346522392,-76.69435369609235,265,0.0015836389309288536,52
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,hrv_rmssd_ms,HRV,9.652118417940384,3.397371172943095,,-254.9319346522392,-76.69435369609235,265,0.0028824926950711924,45
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,hrv_sd1_ms,HRV,9.625551246698937,3.3880200090002113,,-254.9319346522392,-76.69435369609235,265,0.0028745587189515213,46
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,hrv_sd2_ms,HRV,9.43564202805078,-4.567791492288522,,-254.9319346522392,-76.69435369609235,265,0.0028178445437024363,49
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,hrv_sd1_sd2_ratio,HRV,1.06248009547513,0.23807477829743273,,-254.9319346522392,-76.69435369609235,265,0.0003172973000593496,64
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,hrv_dfa_alpha1,HRV,85.48869908814524,-10.373074717414646,,-254.9319346522392,-76.69435369609235,265,0.025530203833253464,13
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,feat_smo2_x_dfa,Interaction,80.01068252322861,67.2707781863795,,-254.9319346522392,-76.69435369609235,265,0.023894258018239252,14
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,feat_rr_per_watt,Interaction,131.31007199940925,3.4133290561825587,,-254.9319346522392,-76.69435369609235,265,0.03921422292375229,7
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_rms,EMG,122.21464749457861,114.36371588384935,9.535339158068034,-128.01928265911465,-181.02070919228845,227,0.053750137105881245,4
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_mav,EMG,70.30997714776912,-64.77370179463837,10.771376292945114,-128.01928265911465,-181.02070919228845,227,0.030922405694224248,16
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_wl,EMG,39.327098851817674,-29.681582350025465,11.76103559646136,-128.01928265911465,-181.02070919228845,227,0.017296101560621148,22
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_zcr,EMG,6.504899384253077,-6.432159541006866,-2.652583176662482,-128.01928265911465,-181.02070919228845,227,0.0028608619419294664,42
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_mdf,EMG,26.21538746609213,-24.43480489192487,1.1813487946110866,-128.01928265911465,-181.02070919228845,227,0.011529556395020154,27
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_mnf,EMG,3.5364961751036823,3.4414263488287995,2.6709168669232097,-128.01928265911465,-181.02070919228845,227,0.0015553549282599673,45
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_p_low,EMG,11.212697665997387,-8.870608649890357,-0.7791530694042113,-128.01928265911465,-181.02070919228845,227,0.004931356831846927,35
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_p_mid,EMG,8.367850214556361,0.24630007749763674,-0.07151448268806532,-128.01928265911465,-181.02070919228845,227,0.003680189777038255,40
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_p_high,EMG,29.999715497586067,28.731518961459436,2.4721165355490844,-128.01928265911465,-181.02070919228845,227,0.013193908047758439,25
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_ratio_mid_high,EMG,4.348739254432002,4.311709426332881,-1.5911249494492952,-128.01928265911465,-181.02070919228845,227,0.0019125803326791636,44
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_e_d2,EMG,9.800996697448056,1.0258148685554975,19.927826131197193,-128.01928265911465,-181.02070919228845,227,0.004310489184903071,38
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_e_d3,EMG,12.879404120657217,-8.389592540595753,15.769301011680552,-128.01928265911465,-181.02070919228845,227,0.005664376173552242,34
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_e_d4,EMG,49.98561778734113,-49.33216618236896,11.756769421354205,-128.01928265911465,-181.02070919228845,227,0.021983729974027408,20
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_e_d5,EMG,37.98148931083591,34.34863286470616,12.807934379969454,-128.01928265911465,-181.02070919228845,227,0.016704300996601522,23
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_wavelet_entropy,EMG,30.14019454252443,27.572654328576707,1.1713196093043625,-128.01928265911465,-181.02070919228845,227,0.013255690887055792,24
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_dist_full_window_ratio_low_high,EMG,25.966802081794118,-25.68556300879957,-1.3860804667067617,-128.01928265911465,-181.02070919228845,227,0.011420228268134797,28
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_rms,EMG,71.50279679984267,-2.6135409701095087,15.803741740962419,-128.01928265911465,-181.02070919228845,227,0.03144700909615598,14
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_mav,EMG,15.173677454664121,-4.3193672475953715,13.495884345551866,-128.01928265911465,-181.02070919228845,227,0.006673400122720926,33
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_wl,EMG,180.20676198892536,-13.117278667647891,17.61669263973144,-128.01928265911465,-181.02070919228845,227,0.07925513318476264,1
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_zcr,EMG,19.071365992509534,-19.071365992509534,-1.9711153421536365,-128.01928265911465,-181.02070919228845,227,0.008387607851499968,32
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_mdf,EMG,55.38568542742851,-50.561286637234694,2.814563361608331,-128.01928265911465,-181.02070919228845,227,0.024358685693214876,19
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_mnf,EMG,78.51979562296718,67.10714246565499,2.844125679765889,-128.01928265911465,-181.02070919228845,227,0.034533092937550525,10
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_p_low,EMG,21.243076249231603,-16.5572066959164,-2.496343375379642,-128.01928265911465,-181.02070919228845,227,0.009342728423755742,30
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_p_mid,EMG,28.759069746350182,14.539864042181618,1.9183556536172208,-128.01928265911465,-181.02070919228845,227,0.01264827067453183,26
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_p_high,EMG,125.51356342996297,-100.01323972122695,3.088702461199157,-128.01928265911465,-181.02070919228845,227,0.0552010039820104,3
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_ratio_mid_high,EMG,58.309057116999675,41.039062573197334,-0.5689884992831298,-128.01928265911465,-181.02070919228845,227,0.025644387794780663,18
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_e_d2,EMG,75.1610561567253,0.015916109573859034,22.731604079063107,-128.01928265911465,-181.02070919228845,227,0.033055915606400886,11
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_e_d3,EMG,0.6699462525476642,-0.15457382540944586,29.520645490865306,-128.01928265911465,-181.02070919228845,227,0.00029464310265760624,62
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_e_d4,EMG,3.1630054412156445,-0.14897772783525892,28.38182208897625,-128.01928265911465,-181.02070919228845,227,0.0013910932905119326,47
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_e_d5,EMG,82.96214307009501,25.215569217884337,16.947670744409503,-128.01928265911465,-181.02070919228845,227,0.03648684225688374,7
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_wavelet_entropy,EMG,74.71681543595658,63.13602828539163,2.027925199933104,-128.01928265911465,-181.02070919228845,227,0.03286053804619155,12
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_vl_prox_full_window_ratio_low_high,EMG,60.06057321611297,-49.80436393215867,-2.0630359567422585,-128.01928265911465,-181.02070919228845,227,0.026414706511894127,17
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_cadence_mean_rpm,Kinematics,9.961212631858592,5.548466777802717,-0.41258140557378514,-128.01928265911465,-181.02070919228845,227,0.004380952330014177,37
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_cadence_cv,Kinematics,5.29357168456952,-5.099996867992654,0.6807248499550425,-128.01928265911465,-181.02070919228845,227,0.0023281186801937474,43
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_load_duration_ms,Kinematics,1.0019947395763094,-0.8976288085210603,-8.510324285696505,-128.01928265911465,-181.02070919228845,227,0.00044067839441248223,57
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_rest_duration_ms,Kinematics,2.2460299334750435,-0.5379089740859232,2.2239759533784915,-128.01928265911465,-181.02070919228845,227,0.0009878064482700586,53
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_load_rest_ratio,Kinematics,1.5677754321332382,0.024108612851763113,-4.041868650094595,-128.01928265911465,-181.02070919228845,227,0.0006895093686060164,55
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_load_duration_cv,Kinematics,2.9367173248881437,-2.9090694150853156,1.4713407889908428,-128.01928265911465,-181.02070919228845,227,0.0012915715267350144,48
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_rest_duration_cv,Kinematics,2.578045475413985,2.561034822287686,0.032301152717936786,-128.01928265911465,-181.02070919228845,227,0.001133827250738054,51
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_load_trend_cv_ratio_30s,Kinematics,0.9342218456391446,-0.10683209783290995,0.08516952571138674,-128.01928265911465,-181.02070919228845,227,0.0004108718007196391,60
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_rest_trend_cv_ratio_30s,Kinematics,0.06513609926480798,0.017347210917837304,-0.10718902260856139,-128.01928265911465,-181.02070919228845,227,2.8646928480328232e-05,65
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_load_sampen_30s,Kinematics,0.8563490302185759,-0.29833371448988644,,-128.01928265911465,-181.02070919228845,227,0.00037662325039049607,61
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,z_rest_sampen_30s,Kinematics,3.2041979639573097,-0.8443199666055267,,-128.01928265911465,-181.02070919228845,227,0.0014092098075619845,46
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,trainred_smo2_drop,NIRS,161.67712702251316,161.67712702251316,-1.1960225283490162,-128.01928265911465,-181.02070919228845,227,0.07110577923755458,2
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,trainred_smo2_slope,NIRS,0.3084091905815389,0.0741481259937961,-0.005031500474281314,-128.01928265911465,-181.02070919228845,227,0.00013563870303849563,63
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,trainred_smo2_std,NIRS,2.849741235564217,2.4266508444831274,0.44443319729158914,-128.01928265911465,-181.02070919228845,227,0.0012533193464773099,50
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,trainred_dsmo2_dt,NIRS,0.30803984790604927,0.07405932816262423,-0.005031500474281314,-128.01928265911465,-181.02070919228845,227,0.0001354762657214179,64
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,trainred_hhb_slope,NIRS,0.9419754026951976,-0.28078626866079304,0.0005398479766860748,-128.01928265911465,-181.02070919228845,227,0.0004142818236863184,58
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,trainred_hhb_std,NIRS,71.19225204602272,-70.97487795069097,0.29833285252042985,-128.01928265911465,-181.02070919228845,227,0.03131043117004385,15
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,trainred_dhhb_dt,NIRS,0.9383874616100856,-0.2797167666477034,0.0005398479766860748,-128.01928265911465,-181.02070919228845,227,0.00041270384322975197,59
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,trainred_hbdiff_slope,NIRS,1.3974499250202064,-0.00642484363988108,-0.001638220371148008,-128.01928265911465,-181.02070919228845,227,0.000614600022241782,56
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,trainred_hbdiff_std,NIRS,44.093350129806346,-44.093350129806346,0.21698317732930572,-128.01928265911465,-181.02070919228845,227,0.019392304142920765,21
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,trainred_thb_slope,NIRS,2.8795505733374,0.6259196151707925,-0.0005880336980410073,-128.01928265911465,-181.02070919228845,227,0.0012664295261913673,49
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,trainred_thb_std,NIRS,19.41905137881064,19.160681536186424,0.7604113012731366,-128.01928265911465,-181.02070919228845,227,0.008540520268845234,31
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,smo2_from_running_max,NIRS,25.64054625093712,25.64054625093712,3.6522636923383227,-128.01928265911465,-181.02070919228845,227,0.011276740592969391,29
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,hhb_from_running_min,NIRS,113.89372364541578,113.89372364541578,0.8903790868878468,-128.01928265911465,-181.02070919228845,227,0.050090585596231474,5
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,smo2_rel_drop_pct,NIRS,90.2292099688579,-90.2292099688579,-1.6030966455812528,-128.01928265911465,-181.02070919228845,227,0.03968290631445462,6
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,hrv_sdnn_ms,HRV,1.8934511618694023,-1.305193415354834,,-128.01928265911465,-181.02070919228845,227,0.0008327419146570391,54
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,hrv_rmssd_ms,HRV,8.371521067491134,8.322335880502362,,-128.01928265911465,-181.02070919228845,227,0.003681804222217981,39
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,hrv_sd1_ms,HRV,8.361004206078658,8.31188080879225,,-128.01928265911465,-181.02070919228845,227,0.0036771788949398476,41
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,hrv_sd2_ms,HRV,10.431132161176581,-6.729751605698463,,-128.01928265911465,-181.02070919228845,227,0.004587623458617592,36
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,hrv_sd1_sd2_ratio,HRV,2.499576298092839,-2.0647925950951174,,-128.01928265911465,-181.02070919228845,227,0.0010993164197856153,52
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,hrv_dfa_alpha1,HRV,74.71404207265849,41.36524601242305,,-128.01928265911465,-181.02070919228845,227,0.03285931831794643,13
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,feat_smo2_x_dfa,Interaction,79.70565935158173,-64.20027852851658,,-128.01928265911465,-181.02070919228845,227,0.035054637116653534,9
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,feat_rr_per_watt,Interaction,82.15422805612747,3.0026468795188803,,-128.01928265911465,-181.02070919228845,227,0.03613152034039594,8
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_rms,EMG,122.88693970243773,-20.263848252636933,13.35482038672713,-177.1369665519673,-103.04475460696122,188,0.04942277367783118,6
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_mav,EMG,64.68558132587958,-2.2709481465042876,12.299105281160937,-177.1369665519673,-103.04475460696122,188,0.026015301982692886,13
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_wl,EMG,44.95889748808868,12.535780571826864,14.21222264156273,-177.1369665519673,-103.04475460696122,188,0.018081607538921744,19
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_zcr,EMG,6.019251464281415,-0.2999812893035023,-3.621768585855997,-177.1369665519673,-103.04475460696122,188,0.002420827661177675,43
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_mdf,EMG,32.863464452354194,-31.16981644132155,2.253868948450667,-177.1369665519673,-103.04475460696122,188,0.013217056017759484,24
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_mnf,EMG,2.5767721878356147,-2.3099757556038836,1.9626741340341565,-177.1369665519673,-103.04475460696122,188,0.0010363284248684336,55
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_p_low,EMG,12.55594055104709,-11.368392501783605,-2.240034571960193,-177.1369665519673,-103.04475460696122,188,0.005049758824406572,38
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_p_mid,EMG,16.213071695935934,15.410947403929399,2.309056498401243,-177.1369665519673,-103.04475460696122,188,0.00652058693129614,33
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_p_high,EMG,11.276676607694018,-4.2818090274254175,-0.2677832995599408,-177.1369665519673,-103.04475460696122,188,0.004535263366226531,39
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_ratio_mid_high,EMG,4.470121467618146,-2.801878162835017,1.1964452959751954,-177.1369665519673,-103.04475460696122,188,0.001797797244698768,46
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_e_d2,EMG,21.90334398943481,-15.316905872135319,31.01586709137893,-177.1369665519673,-103.04475460696122,188,0.00880910547043305,28
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_e_d3,EMG,27.04416438400418,16.712411691608484,27.978847272532448,-177.1369665519673,-103.04475460696122,188,0.010876644978654204,26
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_e_d4,EMG,59.08665855751911,28.26970386072832,26.474639034400806,-177.1369665519673,-103.04475460696122,188,0.023763522473085275,17
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_e_d5,EMG,35.87589475265956,-2.4383159773830587,17.722301565780615,-177.1369665519673,-103.04475460696122,188,0.014428597791952434,22
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_wavelet_entropy,EMG,14.87369501808772,7.418749543895845,0.3911147997863171,-177.1369665519673,-103.04475460696122,188,0.005981915282551806,35
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_dist_full_window_ratio_low_high,EMG,23.146470737990914,-20.993781144417596,-1.1417841624777723,-177.1369665519673,-103.04475460696122,188,0.009309067240947608,27
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_rms,EMG,113.43359756579346,58.60906957256139,18.903655177076185,-177.1369665519673,-103.04475460696122,188,0.04562082051625199,9
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_mav,EMG,18.057143734928644,-5.336306937943737,9.254792474540714,-177.1369665519673,-103.04475460696122,188,0.007262237388614392,31
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_wl,EMG,150.62212772547355,2.0642817865794694,12.143783337083242,-177.1369665519673,-103.04475460696122,188,0.06057733512995758,3
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_zcr,EMG,13.302871576878449,-12.507856763509757,-2.171997372617917,-177.1369665519673,-103.04475460696122,188,0.005350160178138723,37
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_mdf,EMG,7.08912620612561,1.5404412979176714,0.3238339537397095,-177.1369665519673,-103.04475460696122,188,0.0028511107926302913,42
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_mnf,EMG,20.898688015522513,-17.801863512232554,-0.6651173352355105,-177.1369665519673,-103.04475460696122,188,0.008405052078404739,29
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_p_low,EMG,5.716085860475302,1.3857775313629659,-0.7017277233572285,-177.1369665519673,-103.04475460696122,188,0.0022989002614060353,45
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_p_mid,EMG,16.507999524366788,6.612489450036741,1.460888916118843,-177.1369665519673,-103.04475460696122,188,0.006639201255577691,32
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_p_high,EMG,72.33382727649027,68.63011070207797,-2.60695230828145,-177.1369665519673,-103.04475460696122,188,0.02909128002856754,12
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_ratio_mid_high,EMG,114.17283349506471,-107.44993853602769,8.177845520269345,-177.1369665519673,-103.04475460696122,188,0.045918127049520384,8
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_e_d2,EMG,134.79868184413198,87.08614960148228,33.34346124945207,-177.1369665519673,-103.04475460696122,188,0.0542134482393685,4
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_e_d3,EMG,14.56838205248114,-10.428347835375387,41.42874150930084,-177.1369665519673,-103.04475460696122,188,0.005859124254989239,36
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_e_d4,EMG,18.633170877720023,-13.316469902255397,45.42152102609165,-177.1369665519673,-103.04475460696122,188,0.007493904473655336,30
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_e_d5,EMG,129.17698687180527,-82.52133413877068,28.462983553109403,-177.1369665519673,-103.04475460696122,188,0.05195251018544777,5
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_wavelet_entropy,EMG,37.921767917792074,-28.69431871639077,-2.458143837193199,-177.1369665519673,-103.04475460696122,188,0.015251408797407771,21
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_vl_prox_full_window_ratio_low_high,EMG,35.38892395002851,30.22186813110482,2.280090881377974,-177.1369665519673,-103.04475460696122,188,0.01423274746136056,23
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_cadence_mean_rpm,Kinematics,27.298380525708943,-13.680213165144156,1.359973913883136,-177.1369665519673,-103.04475460696122,188,0.010978885842224808,25
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_cadence_cv,Kinematics,3.1705958965952576,1.0345271840961947,1.9765475915732815,-177.1369665519673,-103.04475460696122,188,0.001275152947910698,51
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_load_duration_ms,Kinematics,0.4481404653619076,0.038036893609731046,-2.7625781939516787,-177.1369665519673,-103.04475460696122,188,0.00018023351260182895,61
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_rest_duration_ms,Kinematics,5.830475318329202,4.749845550651665,-0.050046375100174484,-177.1369665519673,-103.04475460696122,188,0.0023449055106239953,44
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_load_rest_ratio,Kinematics,4.309271865833243,-4.309271865833243,-1.451816842952585,-177.1369665519673,-103.04475460696122,188,0.0017331066153736827,48
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_load_duration_cv,Kinematics,2.549449384436819,0.17126890196054712,1.501411708205292,-177.1369665519673,-103.04475460696122,188,0.0010253397166143884,56
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,z_rest_duration_cv,Kinematics,0.39593469902421263,0.22125411708665738,3.2915109484452763,-177.1369665519673,-103.04475460696122,188,0.00015923735320007884,62
