variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,4.7489,0.307
with_abs,EMG,lt1,S002,4.9398,-1.213
with_abs,EMG,lt1,S003,8.4533,-0.501
with_abs,EMG,lt1,S004,1.7518,0.666
with_abs,EMG,lt1,S005,7.0386,-0.397
with_abs,EMG,lt1,S006,2.5312,0.229
with_abs,EMG,lt1,S007,6.2958,-0.453
with_abs,EMG,lt1,S008,1.5722,0.755
with_abs,EMG,lt1,S009,9.4558,-0.498
with_abs,EMG,lt1,S010,7.1017,-0.048
with_abs,EMG,lt1,S011,1.8446,0.768
with_abs,EMG,lt1,S012,0.9376,0.921
with_abs,EMG,lt1,S013,2.4344,0.822
with_abs,EMG,lt1,S014,2.6007,0.734
with_abs,EMG,lt1,S016,2.545,0.666
with_abs,EMG,lt1,S017,1.6278,0.857
with_abs,EMG,lt1,S018,1.7055,0.849
with_abs,EMG,lt1,S019,3.877,0.673
with_abs,EMG,lt2,S001,3.5979,0.453
with_abs,EMG,lt2,S002,4.372,-0.751
with_abs,EMG,lt2,S003,5.3882,0.317
with_abs,EMG,lt2,S004,4.2746,-0.291
with_abs,EMG,lt2,S005,5.8423,-0.272
with_abs,EMG,lt2,S006,8.588,-6.483
with_abs,EMG,lt2,S007,2.6126,-0.826
with_abs,EMG,lt2,S008,1.7153,0.743
with_abs,EMG,lt2,S009,6.4556,0.101
with_abs,EMG,lt2,S010,6.6541,0.01
with_abs,EMG,lt2,S011,1.4808,0.846
with_abs,EMG,lt2,S012,1.1674,0.876
with_abs,EMG,lt2,S013,4.101,0.483
with_abs,EMG,lt2,S014,1.9615,0.777
with_abs,EMG,lt2,S016,1.9427,0.749
with_abs,EMG,lt2,S017,2.7208,0.648
with_abs,EMG,lt2,S018,1.3676,0.283
with_abs,EMG,lt2,S019,2.0355,0.871
with_abs,EMG+NIRS,lt1,S001,3.6434,0.596
with_abs,EMG+NIRS,lt1,S002,6.7892,-2.675
with_abs,EMG+NIRS,lt1,S003,7.0348,-0.057
with_abs,EMG+NIRS,lt1,S004,2.0467,0.674
with_abs,EMG+NIRS,lt1,S005,4.5537,0.368
with_abs,EMG+NIRS,lt1,S006,1.0718,0.789
with_abs,EMG+NIRS,lt1,S007,4.39,0.269
with_abs,EMG+NIRS,lt1,S008,2.918,0.164
with_abs,EMG+NIRS,lt1,S009,7.933,0.077
with_abs,EMG+NIRS,lt1,S010,5.4945,0.37
with_abs,EMG+NIRS,lt1,S011,0.7688,0.953
with_abs,EMG+NIRS,lt1,S012,3.2373,-0.036
with_abs,EMG+NIRS,lt1,S013,1.5257,0.926
with_abs,EMG+NIRS,lt1,S014,1.645,0.883
with_abs,EMG+NIRS,lt1,S016,1.862,0.765
with_abs,EMG+NIRS,lt1,S017,2.1848,0.764
with_abs,EMG+NIRS,lt1,S018,1.8894,0.804
with_abs,EMG+NIRS,lt1,S019,4.1643,0.624
with_abs,EMG+NIRS,lt2,S001,3.287,0.521
with_abs,EMG+NIRS,lt2,S002,4.0884,-0.521
with_abs,EMG+NIRS,lt2,S003,6.053,0.18
with_abs,EMG+NIRS,lt2,S004,2.6746,0.439
with_abs,EMG+NIRS,lt2,S005,7.3237,-0.938
with_abs,EMG+NIRS,lt2,S006,5.0377,-2.006
with_abs,EMG+NIRS,lt2,S007,2.1094,0.005
with_abs,EMG+NIRS,lt2,S008,1.5123,0.78
with_abs,EMG+NIRS,lt2,S009,4.9833,0.501
with_abs,EMG+NIRS,lt2,S010,3.776,0.674
with_abs,EMG+NIRS,lt2,S011,1.5362,0.829
with_abs,EMG+NIRS,lt2,S012,0.8529,0.926
with_abs,EMG+NIRS,lt2,S013,2.8266,0.731
with_abs,EMG+NIRS,lt2,S014,1.8232,0.808
with_abs,EMG+NIRS,lt2,S016,2.2108,0.64
with_abs,EMG+NIRS,lt2,S017,1.4738,0.876
with_abs,EMG+NIRS,lt2,S018,1.0917,0.524
with_abs,EMG+NIRS,lt2,S019,2.4655,0.855
with_abs,EMG+NIRS+HRV,lt1,S001,4.6077,0.296
with_abs,EMG+NIRS+HRV,lt1,S002,1.9665,0.669
with_abs,EMG+NIRS+HRV,lt1,S003,7.1746,-0.062
with_abs,EMG+NIRS+HRV,lt1,S004,1.9449,0.725
with_abs,EMG+NIRS+HRV,lt1,S005,4.5492,0.349
with_abs,EMG+NIRS+HRV,lt1,S006,1.105,0.842
with_abs,EMG+NIRS+HRV,lt1,S007,3.081,0.519
with_abs,EMG+NIRS+HRV,lt1,S008,1.0176,0.9
with_abs,EMG+NIRS+HRV,lt1,S009,10.252,-0.621
with_abs,EMG+NIRS+HRV,lt1,S010,6.6584,0.204
with_abs,EMG+NIRS+HRV,lt1,S011,0.8299,0.941
with_abs,EMG+NIRS+HRV,lt1,S012,2.5354,0.42
with_abs,EMG+NIRS+HRV,lt1,S013,2.2021,0.847
with_abs,EMG+NIRS+HRV,lt1,S014,1.9189,0.862
with_abs,EMG+NIRS+HRV,lt1,S016,2.3616,0.69
with_abs,EMG+NIRS+HRV,lt1,S017,2.5052,0.744
with_abs,EMG+NIRS+HRV,lt1,S018,2.3648,0.778
with_abs,EMG+NIRS+HRV,lt1,S019,2.1486,0.873
with_abs,EMG+NIRS+HRV,lt2,S001,3.1403,0.656
with_abs,EMG+NIRS+HRV,lt2,S002,1.9701,0.631
with_abs,EMG+NIRS+HRV,lt2,S003,5.8672,0.244
with_abs,EMG+NIRS+HRV,lt2,S004,2.2472,0.617
with_abs,EMG+NIRS+HRV,lt2,S005,3.8077,0.447
with_abs,EMG+NIRS+HRV,lt2,S006,2.4493,0.294
with_abs,EMG+NIRS+HRV,lt2,S007,3.175,-0.494
with_abs,EMG+NIRS+HRV,lt2,S008,1.4989,0.738
with_abs,EMG+NIRS+HRV,lt2,S009,2.7582,0.866
with_abs,EMG+NIRS+HRV,lt2,S010,5.4115,0.37
with_abs,EMG+NIRS+HRV,lt2,S011,2.129,0.73
with_abs,EMG+NIRS+HRV,lt2,S012,1.9025,0.676
with_abs,EMG+NIRS+HRV,lt2,S013,3.2759,0.682
with_abs,EMG+NIRS+HRV,lt2,S014,2.2937,0.738
with_abs,EMG+NIRS+HRV,lt2,S016,1.9155,0.764
with_abs,EMG+NIRS+HRV,lt2,S017,1.0121,0.939
with_abs,EMG+NIRS+HRV,lt2,S018,4.2666,-3.998
with_abs,EMG+NIRS+HRV,lt2,S019,2.8221,0.835
