architecture_id,model_id,family,target,feature_set,with_abs,wavelet_mode,window_size_sec,sequence_length,stride_sec,sample_stride_sec,model_name,full_model_name,hyperparams_json
TCN4,TCN4_2d93ec02,TCN,lt1,EMG,True,none,30,30,5,5,"WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001)","WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001) EMG with_abs wavelet=none LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4, 8, 16], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 2, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""skip_channels_mult"": 2, ""weight_decay"": 0.001}"
TCN4,TCN4_acf89449,TCN,lt1,EMG,False,none,30,30,5,5,"WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001)","WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001) EMG no_abs wavelet=none LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4, 8, 16], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 2, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""skip_channels_mult"": 2, ""weight_decay"": 0.001}"
TCN4,TCN4_84e54d10,TCN,lt1,EMG+NIRS,True,none,30,30,5,5,"WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001)","WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001) EMG+NIRS with_abs wavelet=none LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4, 8, 16], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 2, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""skip_channels_mult"": 2, ""weight_decay"": 0.001}"
TCN4,TCN4_2e3446c7,TCN,lt1,EMG+NIRS,False,none,30,30,5,5,"WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001)","WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001) EMG+NIRS no_abs wavelet=none LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4, 8, 16], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 2, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""skip_channels_mult"": 2, ""weight_decay"": 0.001}"
TCN4,TCN4_b6deacf1,TCN,lt1,EMG+NIRS+HRV,True,none,30,30,5,5,"WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001)","WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001) EMG+NIRS+HRV with_abs wavelet=none LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4, 8, 16], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 2, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""skip_channels_mult"": 2, ""weight_decay"": 0.001}"
TCN4,TCN4_13efc903,TCN,lt1,EMG+NIRS+HRV,False,none,30,30,5,5,"WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001)","WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001) EMG+NIRS+HRV no_abs wavelet=none LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4, 8, 16], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 2, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""skip_channels_mult"": 2, ""weight_decay"": 0.001}"
TCN4,TCN4_c29c923c,TCN,lt2,EMG,True,none,30,30,5,5,"WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001)","WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001) EMG with_abs wavelet=none LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4, 8, 16], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 2, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""skip_channels_mult"": 2, ""weight_decay"": 0.001}"
TCN4,TCN4_e127e5a0,TCN,lt2,EMG,False,none,30,30,5,5,"WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001)","WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001) EMG no_abs wavelet=none LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4, 8, 16], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 2, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""skip_channels_mult"": 2, ""weight_decay"": 0.001}"
TCN4,TCN4_7d12049f,TCN,lt2,EMG+NIRS,True,none,30,30,5,5,"WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001)","WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001) EMG+NIRS with_abs wavelet=none LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4, 8, 16], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 2, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""skip_channels_mult"": 2, ""weight_decay"": 0.001}"
TCN4,TCN4_744072f0,TCN,lt2,EMG+NIRS,False,none,30,30,5,5,"WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001)","WaveNetTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8, 16],dropout=0.3,internal_stride_sec=5,kernel_size=2,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,skip_channels_mult=2,weight_decay=0.001) EMG+NIRS no_abs wavelet=none LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4, 8, 16], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 2, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""skip_channels_mult"": 2, ""weight_decay"": 0.001}"
