variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,4.3264,4.3815,30.0,4.3815,4.4352,4.537,4.93,0.154,0.568,125.9
noabs,EMG,lt2,18,79,3.5308,3.5389,30.0,3.5389,3.5667,3.6348,3.9875,0.488,0.745,91.7
noabs,EMG+NIRS,lt1,18,93,3.6398,3.7177,30.0,3.7177,3.7795,3.8894,4.3101,0.452,0.709,176.6
noabs,EMG+NIRS,lt2,18,93,3.3371,3.4087,30.0,3.4087,3.4935,3.6171,4.0456,0.57,0.748,148.1
noabs,EMG+NIRS+HRV,lt1,18,101,3.225,3.3453,30.0,3.3453,3.4515,3.6011,4.141,0.608,0.808,177.8
noabs,EMG+NIRS+HRV,lt2,18,101,3.2123,3.3455,30.0,3.3455,3.4698,3.632,4.2052,0.612,0.78,127.8
