variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,5.0285,0.21
with_abs,EMG,lt1,S002,3.2757,0.054
with_abs,EMG,lt1,S003,10.5789,-1.142
with_abs,EMG,lt1,S004,2.3604,0.552
with_abs,EMG,lt1,S005,6.5995,-0.197
with_abs,EMG,lt1,S006,3.2911,-0.279
with_abs,EMG,lt1,S007,7.7796,-1.257
with_abs,EMG,lt1,S008,2.2211,0.527
with_abs,EMG,lt1,S009,8.0294,-0.061
with_abs,EMG,lt1,S010,7.3891,-0.056
with_abs,EMG,lt1,S011,0.9545,0.939
with_abs,EMG,lt1,S012,0.7059,0.957
with_abs,EMG,lt1,S013,2.2977,0.846
with_abs,EMG,lt1,S014,2.974,0.583
with_abs,EMG,lt1,S016,0.9056,0.942
with_abs,EMG,lt1,S017,1.0679,0.946
with_abs,EMG,lt1,S018,1.8248,0.84
with_abs,EMG,lt1,S019,3.1864,0.792
with_abs,EMG,lt2,S001,3.1605,0.491
with_abs,EMG,lt2,S002,3.8226,-0.526
with_abs,EMG,lt2,S003,4.5409,0.462
with_abs,EMG,lt2,S004,2.9557,0.312
with_abs,EMG,lt2,S005,6.3342,-0.486
with_abs,EMG,lt2,S006,5.7126,-2.186
with_abs,EMG,lt2,S007,0.2939,0.699
with_abs,EMG,lt2,S008,2.281,0.426
with_abs,EMG,lt2,S009,5.6538,0.286
with_abs,EMG,lt2,S010,6.8676,-0.046
with_abs,EMG,lt2,S011,1.5639,0.854
with_abs,EMG,lt2,S012,1.9295,0.743
with_abs,EMG,lt2,S013,3.3264,0.632
with_abs,EMG,lt2,S014,1.2159,0.935
with_abs,EMG,lt2,S016,2.2961,0.698
with_abs,EMG,lt2,S017,2.1602,0.816
with_abs,EMG,lt2,S018,3.2523,-1.839
with_abs,EMG,lt2,S019,2.7242,0.816
with_abs,EMG+NIRS,lt1,S001,4.2334,0.442
with_abs,EMG+NIRS,lt1,S002,4.6517,-0.704
with_abs,EMG+NIRS,lt1,S003,8.615,-0.353
with_abs,EMG+NIRS,lt1,S004,2.4111,0.546
with_abs,EMG+NIRS,lt1,S005,4.8101,0.328
with_abs,EMG+NIRS,lt1,S006,1.9889,0.624
