variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
with_abs,EMG,lt1,18,79,4.4565,5.3422,30.0,5.3422,5.601,5.768,6.008,0.265,0.647,134.0
with_abs,EMG,lt2,18,79,3.715,4.2143,30.0,4.2143,4.4258,4.6556,5.1477,0.471,0.69,98.3
with_abs,EMG+NIRS,lt1,18,97,3.8989,4.8421,30.0,4.8421,5.225,5.458,5.7529,0.473,0.758,115.6
with_abs,EMG+NIRS,lt2,18,97,3.2544,4.0252,30.0,4.0252,4.3118,4.5806,5.0676,0.599,0.773,87.8
with_abs,EMG+NIRS+HRV,lt1,18,107,3.7643,4.8199,30.0,4.8199,5.2284,5.5093,5.8819,0.513,0.749,82.9
with_abs,EMG+NIRS+HRV,lt2,18,107,2.7286,3.8042,30.0,3.8042,4.0987,4.3485,4.953,0.737,0.855,77.8
