variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,3.5097,0.528
with_abs,EMG,lt1,S002,2.6628,0.088
with_abs,EMG,lt1,S003,4.1485,0.526
with_abs,EMG,lt1,S004,1.7278,0.675
with_abs,EMG,lt1,S005,7.5845,-0.804
with_abs,EMG,lt1,S006,2.0607,0.464
with_abs,EMG,lt1,S007,7.4618,-1.656
with_abs,EMG,lt1,S008,2.0197,0.428
with_abs,EMG,lt1,S009,16.247,-3.368
with_abs,EMG,lt1,S010,5.6102,0.249
with_abs,EMG,lt1,S011,1.0355,0.906
with_abs,EMG,lt1,S012,0.9877,0.874
with_abs,EMG,lt1,S013,3.2612,0.618
with_abs,EMG,lt1,S014,2.1769,0.743
with_abs,EMG,lt1,S016,1.7767,0.787
with_abs,EMG,lt1,S017,2.3503,0.635
with_abs,EMG,lt1,S018,1.3107,0.864
with_abs,EMG,lt1,S019,2.6011,0.814
with_abs,EMG,lt2,S001,3.5644,0.377
with_abs,EMG,lt2,S002,2.4289,0.357
with_abs,EMG,lt2,S003,1.7685,0.921
with_abs,EMG,lt2,S004,2.4847,0.418
with_abs,EMG,lt2,S005,6.7819,-0.814
with_abs,EMG,lt2,S006,6.5215,-4.51
with_abs,EMG,lt2,S008,0.4862,0.959
with_abs,EMG,lt2,S009,8.1875,-0.624
with_abs,EMG,lt2,S010,5.284,0.258
with_abs,EMG,lt2,S011,1.0879,0.875
with_abs,EMG,lt2,S012,1.5665,0.736
with_abs,EMG,lt2,S013,2.8489,0.709
with_abs,EMG,lt2,S014,1.6456,0.801
with_abs,EMG,lt2,S016,1.4401,0.851
with_abs,EMG,lt2,S017,1.8571,0.8
with_abs,EMG,lt2,S018,0.7753,0.68
with_abs,EMG,lt2,S019,1.97,0.888
with_abs,EMG+NIRS,lt1,S001,3.9848,0.397
with_abs,EMG+NIRS,lt1,S002,5.3703,-1.742
with_abs,EMG+NIRS,lt1,S003,5.617,0.29
with_abs,EMG+NIRS,lt1,S004,1.7625,0.694
with_abs,EMG+NIRS,lt1,S005,4.4389,0.365
with_abs,EMG+NIRS,lt1,S006,0.6146,0.935
with_abs,EMG+NIRS,lt1,S007,4.6997,0.018
with_abs,EMG+NIRS,lt1,S008,2.2498,0.438
with_abs,EMG+NIRS,lt1,S009,11.3549,-1.207
with_abs,EMG+NIRS,lt1,S010,5.0252,0.38
with_abs,EMG+NIRS,lt1,S011,0.8783,0.928
with_abs,EMG+NIRS,lt1,S012,2.3547,0.428
with_abs,EMG+NIRS,lt1,S013,2.2913,0.798
with_abs,EMG+NIRS,lt1,S014,1.1636,0.903
with_abs,EMG+NIRS,lt1,S016,2.4916,0.587
with_abs,EMG+NIRS,lt1,S017,5.2951,-0.206
with_abs,EMG+NIRS,lt1,S018,1.4171,0.837
with_abs,EMG+NIRS,lt1,S019,3.0851,0.785
with_abs,EMG+NIRS,lt2,S001,3.6773,0.256
with_abs,EMG+NIRS,lt2,S002,2.3327,0.324
with_abs,EMG+NIRS,lt2,S003,2.3725,0.84
with_abs,EMG+NIRS,lt2,S004,3.1606,0.188
with_abs,EMG+NIRS,lt2,S005,6.2791,-0.52
with_abs,EMG+NIRS,lt2,S006,5.7979,-3.998
with_abs,EMG+NIRS,lt2,S008,1.0294,0.833
with_abs,EMG+NIRS,lt2,S009,4.1747,0.603
with_abs,EMG+NIRS,lt2,S010,3.6899,0.61
with_abs,EMG+NIRS,lt2,S011,1.9014,0.729
with_abs,EMG+NIRS,lt2,S012,2.5983,0.114
with_abs,EMG+NIRS,lt2,S013,3.2305,0.616
with_abs,EMG+NIRS,lt2,S014,2.4148,0.632
with_abs,EMG+NIRS,lt2,S016,1.8707,0.739
with_abs,EMG+NIRS,lt2,S017,2.0167,0.789
with_abs,EMG+NIRS,lt2,S018,1.5846,-0.17
with_abs,EMG+NIRS,lt2,S019,2.8538,0.82
with_abs,EMG+NIRS+HRV,lt1,S001,3.5647,0.518
with_abs,EMG+NIRS+HRV,lt1,S002,1.7201,0.616
with_abs,EMG+NIRS+HRV,lt1,S003,5.9031,0.212
with_abs,EMG+NIRS+HRV,lt1,S004,1.8682,0.703
with_abs,EMG+NIRS+HRV,lt1,S005,3.7646,0.513
with_abs,EMG+NIRS+HRV,lt1,S006,1.2664,0.787
with_abs,EMG+NIRS+HRV,lt1,S007,4.5203,0.087
with_abs,EMG+NIRS+HRV,lt1,S008,1.2588,0.808
with_abs,EMG+NIRS+HRV,lt1,S009,10.8906,-0.832
with_abs,EMG+NIRS+HRV,lt1,S010,5.2289,0.404
with_abs,EMG+NIRS+HRV,lt1,S011,1.0013,0.909
with_abs,EMG+NIRS+HRV,lt1,S012,3.2634,-0.058
with_abs,EMG+NIRS+HRV,lt1,S013,3.6772,0.499
with_abs,EMG+NIRS+HRV,lt1,S014,1.7504,0.86
with_abs,EMG+NIRS+HRV,lt1,S016,2.3294,0.645
with_abs,EMG+NIRS+HRV,lt1,S017,3.6478,0.429
with_abs,EMG+NIRS+HRV,lt1,S018,1.2171,0.923
with_abs,EMG+NIRS+HRV,lt1,S019,1.8233,0.87
with_abs,EMG+NIRS+HRV,lt2,S001,4.6409,0.152
with_abs,EMG+NIRS+HRV,lt2,S002,2.7494,0.275
with_abs,EMG+NIRS+HRV,lt2,S003,2.8742,0.782
with_abs,EMG+NIRS+HRV,lt2,S004,2.9685,0.19
with_abs,EMG+NIRS+HRV,lt2,S005,4.0428,0.311
with_abs,EMG+NIRS+HRV,lt2,S006,3.1516,-0.194
with_abs,EMG+NIRS+HRV,lt2,S008,1.363,0.77
with_abs,EMG+NIRS+HRV,lt2,S009,4.6307,0.509
with_abs,EMG+NIRS+HRV,lt2,S010,4.571,0.531
with_abs,EMG+NIRS+HRV,lt2,S011,2.4721,0.592
with_abs,EMG+NIRS+HRV,lt2,S012,2.4007,0.34
with_abs,EMG+NIRS+HRV,lt2,S013,1.8036,0.873
with_abs,EMG+NIRS+HRV,lt2,S014,2.915,0.53
