model_id,architecture_id,fold_id,epoch,train_loss,val_loss,train_mae,val_mae,lr
TCN1_df38a6ea,TCN1,loso_subject_S001,1,0.2251123151239473,,0.32196687931631324,,0.001
TCN1_df38a6ea,TCN1,loso_subject_S001,2,0.0345613752554028,,0.13471048879188754,,0.0009996530663083252
TCN1_df38a6ea,TCN1,loso_subject_S001,3,0.019758480370854665,,0.10261703760518487,,0.0009986128001799074
TCN1_df38a6ea,TCN1,loso_subject_S001,4,0.012000195161048964,,0.08089588387321572,,0.0009968808056297167
TCN1_df38a6ea,TCN1,loso_subject_S001,5,0.008819491691147855,,0.06871301646594016,,0.0009944597532678117
TCN1_df38a6ea,TCN1,loso_subject_S001,6,0.007771134189443862,,0.06449868955135668,,0.0009913533761814533
TCN1_df38a6ea,TCN1,loso_subject_S001,7,0.005845534136037139,,0.05595701511831078,,0.000987566464178954
TCN1_df38a6ea,TCN1,loso_subject_S001,8,0.0058137250614241215,,0.055080023996033914,,0.0009831048564041408
TCN1_df38a6ea,TCN1,loso_subject_S001,9,0.004600674641846222,,0.04860643468480268,,0.0009779754323328187
TCN1_df38a6ea,TCN1,loso_subject_S001,10,0.003588983833734487,,0.04408359655872702,,0.0009721861011651174
TCN1_df38a6ea,TCN1,loso_subject_S001,11,0.0034722405366956746,,0.042695537108895266,,0.0009657457896300785
TCN1_df38a6ea,TCN1,loso_subject_S001,12,0.002786493624446085,,0.0380277392994625,,0.000958664428221286
TCN1_df38a6ea,TCN1,loso_subject_S001,13,0.002813370240513288,,0.03769800176241565,,0.000950952935884765
TCN1_df38a6ea,TCN1,loso_subject_S001,14,0.002533472621116025,,0.03566691988876629,,0.0009426232031827582
TCN1_df38a6ea,TCN1,loso_subject_S001,15,0.0022557189293170524,,0.03357260310261496,,0.0009336880739593409
TCN1_df38a6ea,TCN1,loso_subject_S001,16,0.002032739688830348,,0.032341714852830994,,0.0009241613255361449
TCN1_df38a6ea,TCN1,loso_subject_S001,17,0.0020029805261851776,,0.03194509475799447,,0.0009140576474687258
TCN1_df38a6ea,TCN1,loso_subject_S001,18,0.0017987504861821282,,0.030872420356895053,,0.0009033926188963346
TCN1_df38a6ea,TCN1,loso_subject_S001,19,0.0018363640667866867,,0.030172905462726718,,0.0008921826845200134
TCN1_df38a6ea,TCN1,loso_subject_S001,20,0.001825776152142338,,0.03011618557107521,,0.000880445129246058
TCN1_df38a6ea,TCN1,loso_subject_S001,21,0.0015046672983117688,,0.026767453631533312,,0.0008681980515339459
TCN1_df38a6ea,TCN1,loso_subject_S001,22,0.001421647162615604,,0.027151646879850652,,0.0008554603354898234
TCN1_df38a6ea,TCN1,loso_subject_S001,23,0.0013953787412218986,,0.026117442947970217,,0.0008422516217485822
TCN1_df38a6ea,TCN1,loso_subject_S001,24,0.0013609509858517209,,0.026076839387839425,,0.0008285922771894248
TCN1_df38a6ea,TCN1,loso_subject_S001,25,0.0012392315658747617,,0.024667298855168204,,0.0008145033635316124
TCN1_df38a6ea,TCN1,loso_subject_S001,26,0.0011433457829870012,,0.023636005495616424,,0.0008000066048588205
TCN1_df38a6ea,TCN1,loso_subject_S001,27,0.0011996782626054305,,0.024622730045484417,,0.0007851243541221765
TCN1_df38a6ea,TCN1,loso_subject_S001,28,0.0011117713495077796,,0.023131266450113257,,0.0007698795586736293
TCN1_df38a6ea,TCN1,loso_subject_S001,29,0.0011035506998721427,,0.023537595379672527,,0.0007542957248827956
TCN1_df38a6ea,TCN1,loso_subject_S001,30,0.0009924558816962812,,0.022115386753348704,,0.0007383968818918422
TCN1_df38a6ea,TCN1,loso_subject_S001,31,0.0009653612851903502,,0.021719926312958205,,0.00072220754456429
TCN1_df38a6ea,TCN1,loso_subject_S001,32,0.0009502089109333392,,0.02128613329065522,,0.0007057526756848715
TCN1_df38a6ea,TCN1,loso_subject_S001,33,0.0008832869873929877,,0.020455654969616245,,0.000689057647468726
TCN1_df38a6ea,TCN1,loso_subject_S001,34,0.0008811593137239404,,0.02058299698166997,,0.000672148202439283
