variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,3.1047,0.642
with_abs,EMG,lt1,S002,4.9628,-1.202
with_abs,EMG,lt1,S003,8.5654,-0.544
with_abs,EMG,lt1,S004,3.742,-0.002
with_abs,EMG,lt1,S005,4.8733,0.276
with_abs,EMG,lt1,S006,1.6839,0.65
with_abs,EMG,lt1,S007,3.5435,0.374
with_abs,EMG,lt1,S008,2.8375,0.082
with_abs,EMG,lt1,S009,11.697,-1.425
with_abs,EMG,lt1,S010,4.7212,0.495
with_abs,EMG,lt1,S011,3.5834,0.229
with_abs,EMG,lt1,S012,1.8548,0.723
with_abs,EMG,lt1,S013,1.4577,0.908
with_abs,EMG,lt1,S014,4.9504,-0.251
with_abs,EMG,lt1,S016,1.2535,0.89
with_abs,EMG,lt1,S017,2.3136,0.754
with_abs,EMG,lt1,S018,1.5225,0.893
with_abs,EMG,lt1,S019,5.1619,0.415
with_abs,EMG,lt2,S001,2.8174,0.67
with_abs,EMG,lt2,S002,7.3163,-3.692
with_abs,EMG,lt2,S003,5.9579,0.271
with_abs,EMG,lt2,S004,4.3008,-0.479
with_abs,EMG,lt2,S005,7.4278,-0.97
with_abs,EMG,lt2,S006,4.266,-0.845
with_abs,EMG,lt2,S007,1.8149,-0.201
with_abs,EMG,lt2,S008,1.5804,0.728
with_abs,EMG,lt2,S009,4.3284,0.604
with_abs,EMG,lt2,S010,4.2823,0.532
with_abs,EMG,lt2,S011,4.7902,-0.435
with_abs,EMG,lt2,S012,2.9699,0.34
with_abs,EMG,lt2,S013,3.7921,0.509
with_abs,EMG,lt2,S014,2.1568,0.76
with_abs,EMG,lt2,S016,1.7496,0.784
with_abs,EMG,lt2,S017,2.1149,0.753
with_abs,EMG,lt2,S018,4.8904,-6.313
with_abs,EMG,lt2,S019,5.1412,0.389
with_abs,EMG+NIRS,lt1,S001,4.692,0.21
with_abs,EMG+NIRS,lt1,S002,2.7383,0.19
with_abs,EMG+NIRS,lt1,S003,8.7364,-0.55
with_abs,EMG+NIRS,lt1,S004,2.4626,0.517
with_abs,EMG+NIRS,lt1,S005,5.9537,-0.032
with_abs,EMG+NIRS,lt1,S006,1.2055,0.83
with_abs,EMG+NIRS,lt1,S007,2.6088,0.655
with_abs,EMG+NIRS,lt1,S008,4.1486,-0.52
with_abs,EMG+NIRS,lt1,S009,4.497,0.511
with_abs,EMG+NIRS,lt1,S010,4.4954,0.549
with_abs,EMG+NIRS,lt1,S011,1.6742,0.796
with_abs,EMG+NIRS,lt1,S012,2.3816,0.374
with_abs,EMG+NIRS,lt1,S013,3.1507,0.628
with_abs,EMG+NIRS,lt1,S014,2.6258,0.681
with_abs,EMG+NIRS,lt1,S016,1.4781,0.84
with_abs,EMG+NIRS,lt1,S017,2.9395,0.604
with_abs,EMG+NIRS,lt1,S018,1.6487,0.848
with_abs,EMG+NIRS,lt1,S019,5.4981,0.354
with_abs,EMG+NIRS,lt2,S001,2.6012,0.686
with_abs,EMG+NIRS,lt2,S002,2.2485,0.404
with_abs,EMG+NIRS,lt2,S003,5.5405,0.213
with_abs,EMG+NIRS,lt2,S004,1.4767,0.818
with_abs,EMG+NIRS,lt2,S005,9.1047,-1.698
with_abs,EMG+NIRS,lt2,S006,2.5045,0.038
with_abs,EMG+NIRS,lt2,S007,2.8514,-0.477
with_abs,EMG+NIRS,lt2,S008,1.084,0.858
with_abs,EMG+NIRS,lt2,S009,5.2641,0.47
with_abs,EMG+NIRS,lt2,S010,3.3113,0.71
with_abs,EMG+NIRS,lt2,S011,4.8242,-0.337
with_abs,EMG+NIRS,lt2,S012,2.9044,0.138
with_abs,EMG+NIRS,lt2,S013,4.8222,0.269
with_abs,EMG+NIRS,lt2,S014,2.1672,0.804
with_abs,EMG+NIRS,lt2,S016,3.6499,0.156
with_abs,EMG+NIRS,lt2,S017,3.1986,0.515
with_abs,EMG+NIRS,lt2,S018,0.8111,0.725
with_abs,EMG+NIRS,lt2,S019,4.1816,0.604
with_abs,EMG+NIRS+HRV,lt1,S001,2.6363,0.772
with_abs,EMG+NIRS+HRV,lt1,S002,3.9337,-0.314
with_abs,EMG+NIRS+HRV,lt1,S003,8.1509,-0.363
with_abs,EMG+NIRS+HRV,lt1,S004,2.2633,0.597
with_abs,EMG+NIRS+HRV,lt1,S005,5.0786,0.31
with_abs,EMG+NIRS+HRV,lt1,S006,1.7465,0.705
with_abs,EMG+NIRS+HRV,lt1,S007,4.1782,0.158
with_abs,EMG+NIRS+HRV,lt1,S008,0.8734,0.926
with_abs,EMG+NIRS+HRV,lt1,S009,6.2785,0.398
with_abs,EMG+NIRS+HRV,lt1,S010,3.6442,0.741
with_abs,EMG+NIRS+HRV,lt1,S011,1.7583,0.816
with_abs,EMG+NIRS+HRV,lt1,S012,3.2477,0.004
with_abs,EMG+NIRS+HRV,lt1,S013,2.3668,0.806
with_abs,EMG+NIRS+HRV,lt1,S014,2.2852,0.812
with_abs,EMG+NIRS+HRV,lt1,S016,2.3691,0.656
with_abs,EMG+NIRS+HRV,lt1,S017,2.7744,0.662
with_abs,EMG+NIRS+HRV,lt1,S018,2.0308,0.802
with_abs,EMG+NIRS+HRV,lt1,S019,3.08,0.788
with_abs,EMG+NIRS+HRV,lt2,S001,2.5429,0.727
with_abs,EMG+NIRS+HRV,lt2,S002,1.9864,0.57
with_abs,EMG+NIRS+HRV,lt2,S003,4.5369,0.469
with_abs,EMG+NIRS+HRV,lt2,S004,2.2578,0.617
with_abs,EMG+NIRS+HRV,lt2,S005,3.2649,0.555
with_abs,EMG+NIRS+HRV,lt2,S006,1.8225,0.662
with_abs,EMG+NIRS+HRV,lt2,S007,4.381,-2.139
with_abs,EMG+NIRS+HRV,lt2,S008,1.7124,0.711
with_abs,EMG+NIRS+HRV,lt2,S009,3.8542,0.651
with_abs,EMG+NIRS+HRV,lt2,S010,3.0181,0.801
with_abs,EMG+NIRS+HRV,lt2,S011,5.2908,-0.563
with_abs,EMG+NIRS+HRV,lt2,S012,1.5113,0.808
with_abs,EMG+NIRS+HRV,lt2,S013,2.9619,0.694
with_abs,EMG+NIRS+HRV,lt2,S014,2.6298,0.698
with_abs,EMG+NIRS+HRV,lt2,S016,3.5135,0.167
with_abs,EMG+NIRS+HRV,lt2,S017,2.6663,0.676
with_abs,EMG+NIRS+HRV,lt2,S018,4.0606,-3.544
with_abs,EMG+NIRS+HRV,lt2,S019,3.3805,0.744
