variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
with_abs,EMG,lt1,18,79,4.4849,4.6206,30.0,4.6206,4.7086,4.8261,5.2238,0.191,0.605,467.0
with_abs,EMG,lt2,18,79,4.1717,4.2691,30.0,4.2691,4.3325,4.4313,4.7813,0.406,0.69,468.8
with_abs,EMG+NIRS,lt1,18,97,3.858,4.0229,30.0,4.0229,4.144,4.304,4.808,0.466,0.712,394.3
with_abs,EMG+NIRS,lt2,18,97,3.8796,4.0373,30.0,4.0373,4.1591,4.3051,4.7722,0.45,0.713,408.5
with_abs,EMG+NIRS+HRV,lt1,18,107,3.5805,3.7814,30.0,3.7814,3.9193,4.0835,4.5811,0.573,0.786,479.3
with_abs,EMG+NIRS+HRV,lt2,18,107,3.1072,3.2884,30.0,3.2884,3.4312,3.6174,4.2224,0.675,0.843,373.5
