variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
noabs,EMG,lt1,18,79,4.3427,4.4039,30.0,4.4039,4.4578,4.5578,4.9665,0.07,0.567,116.3
noabs,EMG,lt2,18,79,3.2205,3.3258,30.0,3.3258,3.4058,3.5435,4.0349,0.526,0.73,115.1
noabs,EMG+NIRS,lt1,18,93,3.9038,4.0083,30.0,4.0083,4.0853,4.196,4.5881,0.35,0.701,165.6
noabs,EMG+NIRS,lt2,18,93,2.9443,3.0768,30.0,3.0768,3.176,3.32,3.8476,0.633,0.792,143.9
noabs,EMG+NIRS+HRV,lt1,18,101,3.6319,3.7329,30.0,3.7329,3.8308,3.9745,4.4673,0.426,0.734,176.4
noabs,EMG+NIRS+HRV,lt2,18,101,2.7346,2.8744,30.0,2.8744,2.974,3.1025,3.6391,0.709,0.836,148.2
