variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG,lt1,S001,4.8608,-0.129
with_abs,EMG,lt1,S002,3.2946,-0.029
with_abs,EMG,lt1,S003,3.2458,0.701
with_abs,EMG,lt1,S004,5.434,-1.589
with_abs,EMG,lt1,S005,4.2377,0.365
with_abs,EMG,lt1,S006,2.5371,0.258
with_abs,EMG,lt1,S007,2.9014,0.628
with_abs,EMG,lt1,S008,2.576,0.37
with_abs,EMG,lt1,S009,8.8419,-0.528
with_abs,EMG,lt1,S010,6.4995,0.17
with_abs,EMG,lt1,S011,1.9471,0.674
with_abs,EMG,lt1,S012,1.9946,0.6
with_abs,EMG,lt1,S013,3.9649,0.533
with_abs,EMG,lt1,S014,5.1631,-0.016
with_abs,EMG,lt1,S016,2.0837,0.59
with_abs,EMG,lt1,S017,1.9773,0.83
with_abs,EMG,lt1,S018,2.0362,0.711
with_abs,EMG,lt1,S019,7.2635,-0.061
noabs,EMG,lt1,S001,1.522,0.893
noabs,EMG,lt1,S002,4.2186,-0.761
noabs,EMG,lt1,S003,5.9902,0.305
noabs,EMG,lt1,S004,5.5404,-1.634
noabs,EMG,lt1,S005,5.1979,0.098
noabs,EMG,lt1,S006,1.9846,0.537
noabs,EMG,lt1,S007,3.067,0.547
noabs,EMG,lt1,S008,2.6713,0.327
noabs,EMG,lt1,S009,8.6735,-0.36
noabs,EMG,lt1,S010,5.8462,0.283
noabs,EMG,lt1,S011,1.3429,0.782
noabs,EMG,lt1,S012,2.1991,0.544
noabs,EMG,lt1,S013,3.5362,0.642
noabs,EMG,lt1,S014,3.9536,0.329
noabs,EMG,lt1,S016,3.0467,0.33
noabs,EMG,lt1,S017,4.2413,0.069
noabs,EMG,lt1,S018,1.5501,0.833
noabs,EMG,lt1,S019,6.9136,0.008
with_abs,NIRS,lt1,S001,5.5317,-0.144
with_abs,NIRS,lt1,S002,5.3914,-1.354
with_abs,NIRS,lt1,S003,9.1014,-0.517
with_abs,NIRS,lt1,S004,2.4756,0.465
with_abs,NIRS,lt1,S005,2.0251,0.847
with_abs,NIRS,lt1,S006,3.0331,-0.589
with_abs,NIRS,lt1,S007,3.1076,0.599
with_abs,NIRS,lt1,S008,2.7316,0.095
with_abs,NIRS,lt1,S009,5.1469,0.439
with_abs,NIRS,lt1,S010,3.9055,0.706
with_abs,NIRS,lt1,S011,2.8168,0.413
with_abs,NIRS,lt1,S012,3.2107,0.134
with_abs,NIRS,lt1,S013,4.319,0.352
with_abs,NIRS,lt1,S014,2.2066,0.75
with_abs,NIRS,lt1,S016,4.1355,-0.09
with_abs,NIRS,lt1,S017,4.0767,0.074
with_abs,NIRS,lt1,S018,5.1026,-0.28
with_abs,NIRS,lt1,S019,5.1564,0.421
noabs,NIRS,lt1,S001,3.0024,0.573
noabs,NIRS,lt1,S002,2.6375,0.372
noabs,NIRS,lt1,S003,10.9043,-1.15
noabs,NIRS,lt1,S004,3.6331,0.078
noabs,NIRS,lt1,S005,2.4973,0.802
noabs,NIRS,lt1,S006,2.6873,-0.028
noabs,NIRS,lt1,S007,2.7262,0.635
noabs,NIRS,lt1,S008,2.6654,0.277
noabs,NIRS,lt1,S009,9.3459,-0.567
noabs,NIRS,lt1,S010,4.8443,0.504
noabs,NIRS,lt1,S011,2.0365,0.645
noabs,NIRS,lt1,S012,2.3824,0.527
noabs,NIRS,lt1,S013,2.9042,0.743
noabs,NIRS,lt1,S014,2.4157,0.709
noabs,NIRS,lt1,S016,3.9881,-0.119
noabs,NIRS,lt1,S017,2.7316,0.523
noabs,NIRS,lt1,S018,2.9971,0.53
noabs,NIRS,lt1,S019,5.161,0.389
with_abs,EMG+NIRS,lt1,S001,1.6752,0.9
with_abs,EMG+NIRS,lt1,S002,4.1192,-0.819
with_abs,EMG+NIRS,lt1,S003,4.5987,0.525
with_abs,EMG+NIRS,lt1,S004,2.5091,0.492
with_abs,EMG+NIRS,lt1,S005,4.043,0.467
with_abs,EMG+NIRS,lt1,S006,2.1197,0.517
with_abs,EMG+NIRS,lt1,S007,0.9848,0.945
with_abs,EMG+NIRS,lt1,S008,2.3004,0.47
with_abs,EMG+NIRS,lt1,S009,5.4661,0.515
with_abs,EMG+NIRS,lt1,S010,4.8226,0.472
with_abs,EMG+NIRS,lt1,S011,1.3721,0.781
with_abs,EMG+NIRS,lt1,S012,1.9491,0.661
with_abs,EMG+NIRS,lt1,S013,1.7887,0.878
with_abs,EMG+NIRS,lt1,S014,3.0038,0.5
with_abs,EMG+NIRS,lt1,S016,3.4756,0.307
with_abs,EMG+NIRS,lt1,S017,6.0118,-0.629
with_abs,EMG+NIRS,lt1,S018,2.4434,0.613
with_abs,EMG+NIRS,lt1,S019,6.7627,0.08
noabs,EMG+NIRS,lt1,S001,2.8957,0.62
noabs,EMG+NIRS,lt1,S002,3.2832,0.013
noabs,EMG+NIRS,lt1,S003,5.1679,0.324
noabs,EMG+NIRS,lt1,S004,3.2404,0.149
noabs,EMG+NIRS,lt1,S005,4.1787,0.419
noabs,EMG+NIRS,lt1,S006,2.3535,0.422
noabs,EMG+NIRS,lt1,S007,1.5987,0.852
noabs,EMG+NIRS,lt1,S008,2.488,0.403
noabs,EMG+NIRS,lt1,S009,6.9112,0.13
noabs,EMG+NIRS,lt1,S010,3.1272,0.754
noabs,EMG+NIRS,lt1,S011,1.8353,0.684
noabs,EMG+NIRS,lt1,S012,1.9892,0.657
noabs,EMG+NIRS,lt1,S013,2.34,0.802
noabs,EMG+NIRS,lt1,S014,2.8225,0.656
noabs,EMG+NIRS,lt1,S016,3.5823,0.237
noabs,EMG+NIRS,lt1,S017,3.7938,0.302
noabs,EMG+NIRS,lt1,S018,2.3068,0.585
noabs,EMG+NIRS,lt1,S019,6.7355,0.08
with_abs,EMG+NIRS+HRV,lt1,S001,3.0173,0.647
with_abs,EMG+NIRS+HRV,lt1,S002,3.4671,-0.204
with_abs,EMG+NIRS+HRV,lt1,S003,9.4087,-0.63
with_abs,EMG+NIRS+HRV,lt1,S004,2.8219,0.392
with_abs,EMG+NIRS+HRV,lt1,S005,3.1329,0.665
with_abs,EMG+NIRS+HRV,lt1,S006,2.4623,0.154
with_abs,EMG+NIRS+HRV,lt1,S007,1.2329,0.909
with_abs,EMG+NIRS+HRV,lt1,S008,2.0767,0.564
with_abs,EMG+NIRS+HRV,lt1,S009,6.6774,0.314
with_abs,EMG+NIRS+HRV,lt1,S010,6.4241,0.176
with_abs,EMG+NIRS+HRV,lt1,S011,1.4067,0.771
with_abs,EMG+NIRS+HRV,lt1,S012,2.4751,0.452
with_abs,EMG+NIRS+HRV,lt1,S013,1.8504,0.895
with_abs,EMG+NIRS+HRV,lt1,S014,3.4721,0.507
with_abs,EMG+NIRS+HRV,lt1,S016,3.6385,0.23
with_abs,EMG+NIRS+HRV,lt1,S017,2.6991,0.702
with_abs,EMG+NIRS+HRV,lt1,S018,2.3362,0.597
with_abs,EMG+NIRS+HRV,lt1,S019,5.3681,0.447
noabs,EMG+NIRS+HRV,lt1,S001,2.6635,0.75
noabs,EMG+NIRS+HRV,lt1,S002,2.6217,0.4
noabs,EMG+NIRS+HRV,lt1,S003,6.9911,-0.017
noabs,EMG+NIRS+HRV,lt1,S004,1.9799,0.633
noabs,EMG+NIRS+HRV,lt1,S005,3.352,0.647
noabs,EMG+NIRS+HRV,lt1,S006,2.04,0.421
noabs,EMG+NIRS+HRV,lt1,S007,1.754,0.834
noabs,EMG+NIRS+HRV,lt1,S008,1.8388,0.617
noabs,EMG+NIRS+HRV,lt1,S009,4.9281,0.587
noabs,EMG+NIRS+HRV,lt1,S010,6.0611,0.222
noabs,EMG+NIRS+HRV,lt1,S011,1.2104,0.783
noabs,EMG+NIRS+HRV,lt1,S012,2.0471,0.646
noabs,EMG+NIRS+HRV,lt1,S013,1.1147,0.941
noabs,EMG+NIRS+HRV,lt1,S014,3.7639,0.464
noabs,EMG+NIRS+HRV,lt1,S016,3.2941,0.32
noabs,EMG+NIRS+HRV,lt1,S017,3.1322,0.563
noabs,EMG+NIRS+HRV,lt1,S018,2.3053,0.6
noabs,EMG+NIRS+HRV,lt1,S019,5.0911,0.509
