variant,feature_set,target,n_subjects,n_features,raw_mae_min,kalman_mae_min,best_sigma_obs,kalman_30,kalman_50,kalman_75,kalman_150,r2,rho,sec
with_abs,EMG,lt1,18,79,4.1477,4.2185,30.0,4.2185,4.2779,4.3886,4.8029,0.227,0.613,110.2
with_abs,EMG,lt2,18,79,3.7243,3.7432,30.0,3.7432,3.7568,3.8051,4.1265,0.409,0.687,85.9
with_abs,EMG+NIRS,lt1,18,97,3.4708,3.5339,30.0,3.5339,3.5869,3.6621,4.0258,0.524,0.755,163.4
with_abs,EMG+NIRS,lt2,18,97,3.7276,3.8387,30.0,3.8387,3.9236,4.0334,4.4236,0.434,0.669,123.9
with_abs,EMG+NIRS+HRV,lt1,18,107,3.299,3.4157,30.0,3.4157,3.519,3.6693,4.189,0.586,0.808,157.5
with_abs,EMG+NIRS+HRV,lt2,18,107,2.7919,2.9361,30.0,2.9361,3.0536,3.216,3.7815,0.716,0.836,141.5
